Feature,Instance,X,Y,Weight
B,2131,3439.31,255.07,0.04
B,2132,481.92,4151.42,0.2
B,2133,4036.73,3993.18,0.25
B,2134,930.38,4151.12,0.2
B,2135,1559.58,3617.87,0.17
B,2136,2169.83,3807.68,0.19
B,2137,729.26,952.85,0.31
B,2138,161.8,4790.17,0.21
B,2139,458.17,2357.78,0.31
B,2140,369.36,2427.21,0.17
B,2141,854.6,4916.66,0.22
B,2142,858.17,2563.54,0.17
B,2143,1893.14,2330.12,0.06
B,2144,2927.27,2156.03,0.06
B,2145,1823.01,2315.25,0.3
B,2146,1204.4,4869.72,0.13
B,2147,1058.31,1531.09,0.03
B,2148,760.96,2429.08,0.04
B,2149,449.92,4293.93,0.03
B,2150,3236.13,998.22,0.18
B,2151,2675.75,3199.41,0.12
B,2152,3862.41,2900.82,0.14
B,2153,1601.34,1175.02,0.23
B,2154,3332.0,3279.81,0.03
B,2155,1731.87,3036.91,0.18
B,2156,4882.36,3928.63,0.09
B,2157,2171.78,2328.06,0.04
B,2158,2027.73,3522.65,0.04
B,2159,4396.9,2918.38,0.18
B,2160,2258.27,1706.62,0.25
B,2161,1065.91,3774.35,0.13
B,2162,2328.11,4244.33,0.04
B,2163,2413.47,2300.11,0.09
B,2164,2749.37,4198.17,0.2
B,2165,191.89,2732.72,0.31
B,2166,4340.25,1164.24,0.02
B,2167,4121.65,4371.14,0.04
B,2168,4751.46,2655.19,0.04
B,2169,1054.25,2957.35,0.15
B,2170,962.2,718.13,0.05
B,2171,3998.12,4647.46,0.02
B,2172,424.16,3786.1,0.3
B,2173,2432.89,2275.77,0.06
B,2174,2697.94,3730.25,0.05
B,2175,4503.36,2238.31,0.03
B,2176,3032.18,2531.54,0.17
B,2177,2035.66,1529.51,0.02
B,2178,4932.3,3901.4,0.32
B,2179,871.3,4618.07,0.04
B,2180,487.36,4301.23,0.04
B,2181,3425.65,4133.83,0.01
B,2182,3087.92,3999.14,0.15
B,2183,3696.66,3718.12,0.01
B,2184,4806.98,2800.64,0.16
B,2185,2576.6,4372.54,0.2
B,2186,2468.4,1439.55,0.19
B,2187,1956.18,1540.15,0.58
B,2188,2708.5,1418.46,0.4
B,2189,3350.19,3542.0,0.1
B,2190,1811.45,137.7,0.63
B,2191,4602.17,4019.12,0.34
B,2192,4694.81,2953.58,0.17
B,2193,4700.55,1808.7,0.18
B,2194,4128.58,2592.14,0.23
B,2195,4438.84,850.06,0.14
B,2196,1783.89,1436.18,0.2
B,2197,2469.99,1660.97,0.06
B,2198,2292.48,4864.29,0.09
B,2199,1559.53,1425.02,0.12
B,2200,89.44,3714.76,0.07
B,2201,2468.79,4897.3,0.22
B,2202,1153.65,130.82,0.05
B,2203,4769.91,1592.62,0.34
B,2204,575.36,495.51,0.24
B,2205,3821.01,3513.84,0.04
B,2206,551.21,2329.29,0.19
B,2207,2806.63,349.66,0.22
B,2208,4699.06,4406.53,0.07
B,2209,4439.02,134.35,0.26
B,2210,4298.6,1887.96,0.07
B,2211,4589.54,2214.84,0.2
B,2212,3361.8,1726.53,0.28
B,2213,2588.65,1032.22,0.03
B,2214,3969.56,295.21,0.37
B,2215,4247.67,2844.22,0.22
B,2216,4858.93,1925.17,0.05
B,2217,3452.56,3096.68,0.02
B,2218,2668.91,4704.88,0.12
B,2219,2865.46,4563.99,0.14
B,2220,3183.67,3107.92,0.04
B,2221,1233.34,3633.07,0.16
B,2222,3771.13,925.0,0.44
B,2223,298.85,4454.6,0.06
B,2224,3629.55,2120.34,0.04
B,2225,1961.91,2885.95,0.17
B,2226,425.27,1425.19,0.03
B,2227,2126.42,3201.48,0.12
B,2228,4125.22,253.95,0.06
B,2229,1535.5,4427.12,0.03
B,2230,2542.17,3737.69,0.2
B,2231,2623.06,280.15,0.03
B,2232,1247.84,976.79,0.03
B,2233,3654.92,3626.05,0.13
B,2234,3876.73,4709.94,0.28
B,2235,2680.74,4994.18,0.32
B,2236,1541.07,4875.03,0.09
B,2237,1950.68,1190.68,0.22
B,2238,654.63,956.47,0.1
B,2239,3443.71,2436.8,0.02
B,2240,1427.68,3134.05,0.18
B,2241,2402.68,1849.22,0.05
B,2242,3333.3,1361.72,0.03
B,2243,2418.95,3433.74,0.08
B,2244,4798.75,251.09,0.16
B,2245,3971.46,2414.97,0.02
B,2246,3169.38,3438.34,0.32
B,2247,2021.82,4445.98,0.2
B,2248,484.86,953.18,0.38
B,2249,2385.23,2794.34,0.13
B,2250,2270.08,1672.8,0.35
B,2251,577.87,3919.6,0.13
B,2252,4439.6,1967.73,0.05
B,2253,1344.88,550.24,0.03
B,2254,4474.51,935.74,0.03
B,2255,2546.85,3168.75,0.14
B,2256,1810.23,4098.7,0.34
B,2257,2999.44,4408.12,0.1
B,2258,1335.01,773.84,0.02
B,2259,1946.85,4886.12,0.06
B,2260,3557.85,221.18,0.28
B,2261,3827.3,3625.65,0.24
B,2262,738.48,265.77,0.14
B,2263,1824.8,3102.73,0.06
B,2264,2853.21,2504.7,0.2
B,2265,705.82,4701.44,0.19
B,2266,3571.24,649.37,0.06
B,2267,166.72,4754.88,0.54
B,2268,2556.19,3483.08,0.2
B,2269,2409.63,1365.57,0.27
B,2270,16.85,1868.71,0.11
B,2271,3959.23,3863.0,0.07
B,2272,2704.23,802.71,0.13
B,2273,604.73,4070.68,0.06
B,2274,438.9,2613.7,0.07
B,2275,3110.97,4711.02,0.07
B,2276,4006.33,2499.11,0.21
B,2277,4236.49,2048.9,0.04
B,2278,2845.5,1952.22,0.15
B,2279,3181.12,4173.82,0.03
B,2280,142.92,3242.15,0.02
B,2281,2697.02,1969.81,0.17
B,2282,229.92,2845.41,0.16
B,2283,4597.51,1160.86,0.27
B,2284,3931.98,3244.57,0.23
B,2285,1851.93,2851.93,0.27
B,2286,3364.21,581.28,0.29
B,2287,4869.27,1689.13,0.05
B,2288,1261.95,4964.3,0.28
B,2289,921.41,4935.77,0.04
B,2290,4661.04,2754.13,0.01
B,2291,2663.83,239.51,0.06
B,2292,4393.72,994.8,0.06
B,2293,695.11,1072.13,0.06
B,2294,1412.88,3117.82,0.07
B,2295,1909.37,603.96,0.02
B,2296,301.96,3235.81,0.82
B,2297,1222.65,1774.7,0.1
B,2298,4171.69,1989.42,0.72
B,2299,3633.08,4858.82,0.14
B,2300,1205.2,4443.87,0.04
B,2301,138.7,2194.33,0.01
B,2302,761.77,259.04,0.03
B,2303,1346.81,3425.05,0.59
B,2304,2629.84,2547.36,0.16
B,2305,786.96,2881.2,0.02
B,2306,1030.81,3245.35,0.1
B,2307,4512.79,2388.8,0.2
B,2308,578.32,2457.51,0.09
B,2309,2576.08,4235.13,0.37
B,2310,2150.3,3525.38,0.05
B,2311,4747.98,814.16,0.2
B,2312,1335.19,1247.97,0.05
B,2313,2549.98,128.4,0.01
B,2314,4358.63,3094.58,0.14
B,2315,2517.45,4272.52,0.06
B,2316,1331.22,1062.59,0.2
B,2317,3730.58,217.16,0.03
B,2318,2615.43,469.5,0.02
B,2319,4477.75,4134.68,0.14
B,2320,4647.99,2270.06,0.06
B,2321,3442.29,3865.53,0.1
B,2322,2330.86,4028.17,0.14
B,2323,4573.16,2056.61,0.15
B,2324,3723.02,3833.85,0.22
B,2325,1196.37,1714.18,0.16
B,2326,4413.34,4397.95,0.23
B,2327,2708.52,2679.82,0.33
B,2328,4695.9,4324.54,0.09
B,2329,859.14,4513.8,0.19
B,2330,2709.06,1218.41,0.02
B,2331,4066.43,4535.26,0.14
B,2332,29.91,1514.43,0.04
B,2333,1549.98,4968.22,0.11
B,2334,4514.77,4295.62,0.15
B,2335,4773.37,108.83,0.12
B,2336,2979.76,3441.4,0.23
B,2337,4587.14,4880.24,0.32
B,2338,83.09,882.45,0.16
B,2339,3483.3,2307.02,0.04
B,2340,1674.81,493.37,0.05
B,2341,1405.38,524.77,0.01
B,2342,1898.2,803.27,0.11
B,2343,4859.18,1933.27,0.02
B,2344,3354.07,1050.76,0.2
B,2345,521.26,3290.89,0.12
B,2346,4610.36,4963.95,0.1
B,2347,1425.62,3429.58,0.03
B,2348,3203.63,3907.03,0.2
B,2349,3835.62,816.43,0.1
B,2350,2478.19,4604.94,0.17
B,2351,2541.84,4427.4,0.08
B,2352,4060.48,1087.55,0.07
B,2353,3734.42,971.94,0.01
B,2354,4810.82,2828.29,0.47
B,2355,2596.72,3813.45,0.08
B,2356,841.24,3552.12,0.05
B,2357,2838.99,2215.7,0.18
B,2358,4813.02,3541.65,0.29
B,2359,2637.06,4226.64,0.1
B,2360,1655.25,4616.71,0.49
B,2361,1614.15,3464.01,0.16
B,2362,3774.36,1482.48,0.48
B,2363,498.47,3015.82,0.11
B,2364,2015.79,1157.55,0.11
B,2365,1676.6,1176.06,0.09
B,2366,2046.83,2666.87,0.04
B,2367,4828.83,2069.87,0.08
B,2368,2951.53,1977.99,0.2
B,2369,1464.29,810.66,0.2
B,2370,2068.85,3887.25,0.11
B,2371,2122.45,525.78,0.07
B,2372,3454.04,1707.82,0.06
B,2373,2449.65,1058.24,0.23
B,2374,2124.96,4209.92,0.08
B,2375,3616.56,4661.98,0.06
B,2376,1269.97,4608.97,0.14
B,2377,4161.18,2861.48,0.06
B,2378,2990.79,4077.83,0.2
B,2379,653.04,2578.0,0.2
B,2380,589.08,718.6,0.2
B,2381,3956.15,3653.26,0.24
B,2382,1151.68,1420.66,0.11
B,2383,1766.62,3174.37,0.03
B,2384,3723.29,769.12,0.22
B,2385,4264.17,2835.03,0.32
B,2386,2077.36,1826.4,0.23
B,2387,2157.79,2768.0,0.12
B,2388,2494.26,1088.37,0.17
B,2389,9.97,2066.54,0.1
B,2390,4032.84,4440.23,0.02
B,2391,890.86,2805.87,0.2
B,2392,2540.99,2014.62,0.2
B,2393,4906.1,2437.86,0.17
B,2394,3505.69,1967.35,0.21
B,2395,4079.08,3873.7,0.2
B,2396,1324.95,3886.29,0.07
B,2397,221.58,1350.25,0.08
B,2398,4931.1,3469.19,0.07
B,2399,4374.1,2033.38,0.13
B,2400,4941.2,4275.28,0.19
B,2401,2334.95,1355.84,0.07
B,2402,4945.75,781.53,0.23
B,2403,2584.62,4443.57,0.02
B,2404,2451.18,1393.19,0.11
B,2405,367.22,1902.43,0.06
B,2406,4067.86,3586.5,0.2
B,2407,3545.16,1148.84,0.05
B,2408,4827.74,1150.28,0.02
B,2409,1112.27,4137.06,0.2
B,2410,1514.56,4328.76,0.54
B,2411,4668.68,1755.94,0.02
B,2412,1690.04,390.47,0.19
B,2413,1510.08,3191.07,0.06
B,2414,1604.82,807.54,0.27
B,2415,2836.9,4025.07,0.04
B,2416,1714.27,2976.59,0.1
B,2417,2125.34,4757.56,0.09
B,2418,2105.28,4535.01,0.09
B,2419,2860.11,1759.46,0.06
B,2420,4430.0,462.53,0.21
B,2421,4986.68,2112.5,0.34
B,2422,1600.13,2176.65,0.07
B,2423,4805.84,2738.45,0.18
B,2424,341.13,4072.74,0.04
B,2425,1522.51,3780.81,0.03
B,2426,2356.92,237.04,0.32
B,2427,518.81,612.45,0.06
B,2428,4606.6,579.02,0.2
B,2429,4665.8,4555.28,0.09
B,2430,4271.44,4393.55,0.02
B,2431,2838.75,1643.64,0.16
B,2432,3556.29,1342.15,0.01
B,2433,188.16,1091.26,0.2
B,2434,1461.16,3787.6,0.2
B,2435,4043.56,292.73,0.04
B,2436,3290.17,4352.81,0.05
B,2437,4707.06,1052.04,0.02
B,2438,4342.08,2556.18,0.11
B,2439,155.8,4513.39,0.04
B,2440,584.63,3771.63,0.08
B,2441,2849.93,2532.08,0.2
B,2442,4285.03,4056.09,0.29
B,2443,1668.15,1477.23,0.12
B,2444,2457.78,1512.89,0.33
B,2445,150.96,1526.27,0.08
B,2446,4869.21,3304.83,0.04
B,2447,2488.02,36.45,0.15
B,2448,2623.77,3343.03,0.04
B,2449,3556.21,257.98,0.24
B,2450,1988.49,3714.58,0.11
B,2451,1277.3,1553.53,0.2
B,2452,29.18,1229.78,0.11
B,2453,490.64,3004.11,0.02
B,2454,529.98,4466.77,0.02
B,2455,1270.37,2050.41,0.18
B,2456,423.21,152.42,0.02
B,2457,3970.66,499.82,0.01
B,2458,1543.62,306.67,0.2
B,2459,2358.61,4500.2,0.04
B,2460,4674.01,3710.93,0.2
B,2461,3633.48,4948.26,0.07
B,2462,3636.64,2517.3,0.21
B,2463,423.52,4985.34,0.1
B,2464,1864.79,4670.61,0.01
B,2465,3428.26,999.05,0.39
B,2466,3999.97,4897.83,0.15
B,2467,2524.89,1870.05,0.17
B,2468,2494.33,1296.4,0.2
B,2469,2502.9,3055.26,0.04
B,2470,3565.44,3664.03,0.2
B,2471,947.25,2991.01,0.03
B,2472,242.53,3100.55,0.09
B,2473,1103.05,4716.79,0.2
B,2474,4334.17,1988.2,0.21
B,2475,3492.83,2317.1,0.25
B,2476,984.42,4056.01,0.12
B,2477,583.97,3277.56,0.18
B,2478,81.1,1329.04,0.15
B,2479,2916.89,2511.88,0.21
B,2480,806.25,505.3,0.07
B,2481,1139.32,859.37,0.01
B,2482,1038.51,271.32,0.16
B,2483,3050.44,525.38,0.04
B,2484,2627.52,2100.61,0.1
B,2485,3005.48,247.22,0.17
B,2486,2803.77,4303.35,0.01
B,2487,934.76,1009.97,0.02
B,2488,2763.68,642.47,0.17
B,2489,4705.73,536.09,0.07
B,2490,1414.24,706.73,0.13
B,2491,651.17,4876.58,0.06
B,2492,1177.78,1111.16,0.04
B,2493,14.62,4943.96,0.13
B,2494,4313.86,4247.33,0.08
B,2495,1788.95,1165.3,0.16
B,2496,3379.51,4991.02,0.13
B,2497,2249.0,3060.14,0.07
B,2498,2524.71,87.88,0.06
B,2499,1952.5,4971.21,0.06
B,2500,50.11,577.67,0.09
B,2501,2089.27,2233.56,0.26
B,2502,3982.72,3245.61,0.02
B,2503,4513.33,1681.07,0.2
B,2504,3121.25,4574.0,0.11
B,2505,513.88,4438.63,0.03
B,2506,1623.3,2380.8,0.16
B,2507,1097.64,99.53,0.2
B,2508,4854.13,1262.74,0.05
B,2509,4681.58,4927.35,0.04
B,2510,256.69,3106.48,0.11
B,2511,1211.52,3380.19,0.09
B,2512,311.66,1840.19,0.01
B,2513,1867.7,2812.75,0.11
B,2514,2054.35,2874.62,0.2
B,2515,3485.26,2675.8,0.13
B,2516,3689.97,4734.52,0.18
B,2517,485.98,836.57,0.44
B,2518,3617.46,3417.61,0.02
B,2519,893.86,2932.17,0.03
B,2520,1597.84,3333.55,0.18
B,2521,1822.7,4739.86,0.15
B,2522,3733.46,2350.32,0.27
B,2523,4541.99,998.71,0.48
B,2524,3893.39,2149.48,0.02
B,2525,3206.01,1261.97,0.04
B,2526,406.3,2025.15,0.44
B,2527,4714.52,1943.63,0.11
B,2528,4366.15,3709.08,0.06
B,2529,1921.89,2142.53,0.06
B,2530,1377.91,1700.57,0.06
B,2531,4626.72,246.64,0.03
B,2532,1088.73,2838.07,0.21
B,2533,748.66,1888.78,0.02
B,2534,1894.82,261.07,0.03
B,2535,1482.06,1436.52,0.1
B,2536,368.88,1749.41,0.06
B,2537,3329.51,1923.14,0.02
B,2538,1283.78,1471.66,0.03
B,2539,4646.73,2961.35,0.03
B,2540,2298.19,868.99,0.15
B,2541,3919.37,4904.87,0.42
B,2542,4668.6,2223.3,0.2
B,2543,2269.51,1664.82,0.21
B,2544,20.01,3542.35,0.21
B,2545,1470.42,4908.38,0.06
B,2546,1495.72,3751.33,0.08
B,2547,1554.26,4897.27,0.2
B,2548,3706.83,1576.07,0.26
B,2549,3651.13,895.39,0.03
B,2550,1601.66,2653.22,0.07
B,2551,4103.89,3632.32,0.11
B,2552,667.41,1769.5,0.12
B,2553,893.09,3656.88,0.08
B,2554,3695.64,2791.37,0.08
B,2555,659.85,2894.5,0.08
B,2556,4062.35,3960.55,0.04
B,2557,4844.34,508.92,0.1
B,2558,2781.2,4721.85,0.25
B,2559,578.03,3865.44,0.12
B,2560,568.56,4083.84,0.24
B,2561,1868.77,3352.47,0.04
B,2562,3790.65,1573.68,0.01
B,2563,4940.8,1617.55,0.24
B,2564,195.15,3432.24,0.2
B,2565,3216.31,4707.71,0.24
B,2566,2820.52,3751.34,0.22
B,2567,1359.68,4644.98,0.1
B,2568,1765.1,287.05,0.2
B,2569,4237.46,2899.11,0.02
B,2570,1330.2,3612.63,0.2
B,2571,2969.18,2228.63,0.06
B,2572,2882.51,3575.92,0.03
B,2573,846.03,2535.17,0.03
B,2574,3906.99,1045.35,0.01
B,2575,2116.06,3984.98,0.11
B,2576,998.03,4785.7,0.25
B,2577,326.82,2517.83,0.13
B,2578,784.45,751.42,0.3
B,2579,4841.67,4093.73,0.03
B,2580,1828.7,4275.55,0.17
B,2581,3461.73,263.4,0.42
B,2582,4575.06,952.13,0.02
B,2583,73.97,311.0,0.4
B,2584,2600.87,199.36,0.17
B,2585,3743.81,2494.16,0.12
B,2586,484.4,2678.92,0.03
B,2587,2535.23,1955.94,0.11
B,2588,1114.66,4640.14,0.1
B,2589,469.96,214.72,0.06
B,2590,727.65,2405.63,0.1
B,2591,2710.55,4149.81,0.34
B,2592,1316.18,4231.33,0.21
B,2593,3709.68,3034.83,0.05
B,2594,3424.52,3841.86,0.29
B,2595,3860.53,1013.69,0.1
B,2596,445.37,143.73,0.13
B,2597,1070.41,2054.66,0.02
B,2598,150.9,2705.77,0.07
B,2599,2653.57,1930.38,0.07
B,2600,3501.95,535.03,0.2
B,2601,4934.3,3707.63,0.12
B,2602,2301.54,4621.91,0.04
B,2603,3500.58,3319.11,0.22
B,2604,2250.46,3370.89,0.42
B,2605,1403.17,1144.31,0.02
B,2606,281.46,4626.95,0.25
B,2607,3366.08,4423.07,0.26
B,2608,1564.99,4311.92,0.12
B,2609,3947.22,343.73,0.01
B,2610,2242.45,2039.14,0.38
B,2611,1886.48,3759.01,0.05
B,2612,1338.83,2730.12,0.07
B,2613,2048.78,340.67,0.18
B,2614,1608.52,480.57,0.09
B,2615,1805.04,3408.89,0.02
B,2616,1986.56,3539.59,0.2
B,2617,1712.77,192.62,0.15
B,2618,2471.32,4002.92,0.07
B,2619,1848.27,1694.27,0.23
B,2620,730.75,390.57,0.06
B,2621,784.36,53.63,0.19
B,2622,2438.69,2716.21,0.08
B,2623,732.23,818.42,0.04
B,2624,1777.65,1647.34,0.2
B,2625,489.66,838.98,0.23
B,2626,3758.55,2309.84,0.05
B,2627,4687.92,1462.81,0.15
B,2628,3648.55,1175.29,0.15
B,2629,2368.8,4571.41,0.09
B,2630,2573.13,3159.91,0.13
B,2631,1710.59,1769.89,0.01
B,2632,1565.85,2994.28,0.11
B,2633,4157.75,1741.87,0.01
B,2634,2914.18,3173.46,0.14
B,2635,1951.75,2562.08,0.04
B,2636,2463.65,2252.95,0.05
B,2637,4612.97,1851.88,0.2
B,2638,1254.78,1832.85,0.21
B,2639,1320.32,3622.62,0.05
B,2640,1997.89,1230.36,0.36
B,2641,3563.02,4961.18,0.01
B,2642,4990.91,966.06,0.02
B,2643,4650.34,4676.72,0.01
B,2644,3851.66,249.96,0.04
B,2645,1544.07,1296.03,0.02
B,2646,1634.12,2276.86,0.11
B,2647,4121.15,2570.84,0.12
B,2648,3679.98,4014.47,0.06
B,2649,3487.78,4444.41,0.38
B,2650,3558.46,3990.36,0.08
B,2651,2904.25,3604.18,0.03
B,2652,4695.59,2927.59,0.05
B,2653,3375.33,1505.59,0.19
B,2654,2696.87,2836.04,0.21
B,2655,208.03,1815.7,0.42
B,2656,4854.97,3746.18,0.13
B,2657,2573.52,1342.77,0.03
B,2658,4596.89,1749.41,0.02
B,2659,1778.99,599.8,0.08
B,2660,3343.94,4481.03,0.06
B,2661,2890.2,2664.21,0.05
B,2662,1629.39,655.72,0.04
B,2663,927.96,186.79,0.08
B,2664,3131.81,2042.13,0.02
B,2665,3171.9,2240.31,0.11
B,2666,3345.08,1875.91,0.14
B,2667,64.15,3007.53,0.02
B,2668,3326.11,4958.84,0.4
B,2669,265.59,2063.32,0.11
B,2670,2590.73,3144.75,0.03
B,2671,1979.85,1015.62,0.3
B,2672,41.94,4728.37,0.15
B,2673,1441.06,2887.94,0.04
B,2674,4703.34,2778.38,0.06
B,2675,2973.95,1930.57,0.04
B,2676,2235.48,2887.98,0.2
B,2677,1100.47,4077.43,0.01
B,2678,1100.16,240.03,0.21
B,2679,1974.79,4039.87,0.01
B,2680,1999.63,3188.54,0.05
B,2681,3373.79,654.73,0.07
B,2682,4664.14,2967.71,0.04
B,2683,3470.62,2979.06,0.2
B,2684,3682.03,4565.99,0.24
B,2685,3016.66,4638.05,0.17
B,2686,1483.82,4715.67,0.13
B,2687,3009.07,199.19,0.2
B,2688,2501.18,1874.58,0.04
B,2689,2622.27,1901.02,0.15
B,2690,4214.65,3040.02,0.3
B,2691,483.44,353.43,0.21
B,2692,4068.19,1241.33,0.05
B,2693,4.83,457.09,0.08
B,2694,775.43,986.72,0.11
B,2695,1907.37,3086.08,0.04
B,2696,2984.05,1225.72,0.21
B,2697,63.69,4402.18,0.13
B,2698,4770.96,1325.12,0.13
B,2699,1351.48,2074.23,0.2
B,2700,1257.75,3462.0,0.17
B,2701,4205.91,137.36,0.2
B,2702,4761.72,3335.9,0.2
B,2703,446.75,2519.82,0.4
B,2704,4878.91,901.28,0.14
B,2705,1576.25,4225.57,0.39
B,2706,2617.76,73.77,0.15
B,2707,4825.22,3959.61,0.08
B,2708,2705.1,3020.35,0.01
B,2709,1586.55,3422.81,0.16
B,2710,2962.89,3013.53,0.01
B,2711,2203.63,2695.31,0.05
B,2712,2658.61,4930.58,0.37
B,2713,1654.0,258.09,0.12
B,2714,4651.98,3606.89,0.06
B,2715,428.23,1176.06,0.01
B,2716,523.11,548.05,0.25
B,2717,643.27,752.65,0.01
B,2718,3834.11,346.09,0.14
B,2719,591.71,732.29,0.15
B,2720,794.58,2485.01,0.1
B,2721,578.19,4874.15,0.3
B,2722,4410.47,2681.8,0.02
B,2723,468.32,2910.28,0.06
B,2724,1400.5,1104.08,0.2
B,2725,1697.08,1750.6,0.14
B,2726,4738.57,2928.67,0.19
B,2727,4111.34,3244.23,0.04
B,2728,1258.37,1510.6,0.52
B,2729,2478.74,4831.14,0.01
B,2730,1681.9,188.66,0.03
B,2731,2867.84,1272.02,0.1
B,2732,473.05,400.19,0.08
B,2733,3702.47,2069.71,0.03
B,2734,4430.5,4072.56,0.04
B,2735,125.5,2359.01,0.71
B,2736,2428.64,854.26,0.04
B,2737,2628.23,477.88,0.38
B,2738,2435.34,2329.47,0.21
B,2739,3284.84,4976.82,0.2
B,2740,4462.25,3743.72,0.08
B,2741,3857.59,3547.9,0.22
B,2742,1909.8,3677.63,0.04
B,2743,1437.5,2594.44,0.19
B,2744,1436.71,2399.04,0.13
B,2745,4494.28,2323.51,0.09
B,2746,2867.35,760.57,0.09
B,2747,4050.39,605.92,0.2
B,2748,4617.17,4306.16,0.22
B,2749,4401.11,4010.28,0.57
B,2750,3979.33,3398.61,0.23
B,2751,3479.78,2327.94,0.05
B,2752,978.58,4338.07,0.24
B,2753,4321.96,3884.3,0.03
B,2754,300.44,3633.46,0.03
B,2755,808.89,3928.9,0.05
B,2756,3225.76,2501.93,0.16
B,2757,368.89,2938.18,0.15
B,2758,1331.07,4319.94,0.15
B,2759,4362.22,1795.42,0.14
B,2760,3962.69,1108.03,0.09
B,2761,633.0,2031.47,0.08
B,2762,4578.28,2801.99,0.15
B,2763,4491.67,1668.08,0.22
B,2764,1803.88,2022.3,0.13
B,2765,860.71,3129.18,0.11
B,2766,2928.37,4274.56,0.03
B,2767,997.49,1063.64,0.18
B,2768,263.94,1529.65,0.05
B,2769,2569.32,2571.73,0.11
B,2770,4355.67,2553.2,0.19
B,2771,2293.99,2803.24,0.2
B,2772,1590.15,565.38,0.2
B,2773,4097.74,365.42,0.09
B,2774,391.68,1112.2,0.2
B,2775,4274.85,297.22,0.12
B,2776,4943.95,2605.69,0.22
B,2777,47.59,2871.3,0.02
B,2778,2765.61,1448.31,0.17
B,2779,2749.66,3176.59,0.27
B,2780,4846.41,2653.88,0.06
B,2781,2080.42,3278.14,0.64
B,2782,2772.75,2679.71,0.47
B,2783,1000.53,3951.2,0.79
B,2784,1504.44,4305.25,0.14
B,2785,2674.24,4801.42,0.18
B,2786,1750.62,1790.49,0.2
B,2787,2439.75,1409.49,0.02
B,2788,3814.04,2829.76,0.18
B,2789,441.32,4012.9,0.54
B,2790,3704.25,4126.25,0.04
B,2791,1276.4,691.67,0.72
B,2792,2747.45,563.49,0.02
B,2793,3185.23,322.67,0.16
B,2794,4226.98,3126.19,0.19
B,2795,3298.03,3815.63,0.34
B,2796,3779.99,4392.73,0.01
B,2797,2725.32,1701.79,0.07
B,2798,472.77,4015.86,0.01
B,2799,30.49,3910.44,0.06
B,2800,4564.85,146.55,0.35
B,2801,3860.98,1086.43,0.05
B,2802,3437.96,4473.43,0.1
B,2803,3546.6,3153.46,0.08
B,2804,165.94,3638.09,0.18
B,2805,4057.26,4935.85,0.14
B,2806,1006.99,3736.77,0.01
B,2807,4472.34,720.16,0.08
B,2808,1377.48,1388.75,0.19
B,2809,530.69,2209.27,0.04
B,2810,4494.48,677.86,0.09
B,2811,4724.22,3378.25,0.11
B,2812,1007.21,3858.61,0.51
B,2813,1021.44,2357.89,0.21
B,2814,4065.17,737.96,0.2
B,2815,936.72,4798.18,0.03
B,2816,2799.27,1530.88,0.2
B,2817,4448.04,3557.7,0.88
B,2818,265.27,189.98,0.38
B,2819,2253.71,3274.02,0.19
B,2820,2016.89,31.77,0.12
B,2821,156.73,588.88,0.16
B,2822,4068.94,3362.19,0.05
B,2823,2808.63,43.22,0.12
B,2824,4920.4,2005.16,0.08
B,2825,324.31,4084.02,0.24
B,2826,3485.17,2821.22,0.07
B,2827,4415.95,3886.99,0.03
B,2828,422.33,482.73,0.08
B,2829,79.21,4579.35,0.2
B,2830,3452.0,1188.71,0.11
B,2831,4088.29,4427.99,0.2
B,2832,2701.37,4259.07,0.36
B,2833,2136.57,4476.11,0.04
B,2834,4288.72,914.63,0.43
B,2835,454.9,1187.5,0.09
B,2836,4135.04,2256.67,0.09
B,2837,192.38,4462.72,0.2
B,2838,521.13,4135.34,0.07
B,2839,4309.31,2645.03,0.08
B,2840,1049.98,978.22,0.07
B,2841,2437.49,2060.01,0.11
B,2842,413.64,1852.7,0.5
B,2843,1313.02,4978.05,0.2
B,2844,2114.93,561.05,0.24
B,2845,3135.38,4782.53,0.22
B,2846,110.76,2674.36,0.36
B,2847,4822.02,828.18,0.17
B,2848,943.47,728.74,0.21
B,2849,2887.51,4809.86,0.01
B,2850,1225.61,3332.52,0.25
B,2851,754.5,4005.76,0.21
B,2852,1550.26,4136.81,0.02
B,2853,4948.98,1228.5,0.25
B,2854,2628.84,4953.24,0.1
B,2855,3365.87,1286.99,0.02
B,2856,1173.42,2434.19,0.54
B,2857,3529.37,2473.78,0.19
B,2858,3751.21,2028.29,0.2
B,2859,4014.34,848.67,0.09
B,2860,2946.05,2158.52,0.05
B,2861,2361.18,3727.67,0.27
B,2862,2779.26,672.36,0.21
B,2863,1076.74,1460.67,0.13
B,2864,2434.65,4364.2,0.03
B,2865,3519.24,4792.39,0.01
B,2866,1247.82,4499.45,0.09
B,2867,1419.41,2717.46,0.04
B,2868,223.72,3431.73,0.26
B,2869,509.74,1276.83,0.24
B,2870,1903.72,84.52,0.09
B,2871,2349.21,2161.69,0.02
B,2872,2195.18,1848.39,0.18
B,2873,3609.11,2676.58,0.42
B,2874,4144.99,2348.24,0.04
B,2875,2076.96,3915.19,0.16
B,2876,1714.4,2038.85,0.38
B,2877,1863.81,4067.09,0.17
B,2878,971.34,2026.82,0.08
B,2879,1226.51,877.9,0.02
B,2880,3060.07,3488.31,0.18
B,2881,3793.84,3264.64,0.35
