Feature,Instance,LocX,LocY,Checkin
A,12789,1042713.93,13744290.58,0.010139270658793827
A,12790,361211.57,13184368.03,0.1926185685058688
A,12791,771575.13,13560773.08,0.8257775401016664
A,12792,1032947.29,13718123.91,0.2549168705245272
A,12793,1068737.22,13573910.99,0.1833384776414294
A,12794,1032436.7,13644404.17,0.16022200070171355
A,12795,1039221.84,13584248.91,0.621076880930335
A,12796,1026161.06,13683693.15,0.6893439298911324
A,12797,1067710.36,13597505.99,0.9773413747316088
A,12798,1022479.51,13635924.01,0.19123751353264107
A,12799,1022253.64,13638563.62,0.5652890216524108
A,12800,1044371.42,13710366.58,0.2883380640896505
A,12801,1056460.79,13682307.64,0.8167308565432174
A,12802,1067954.05,13598577.42,0.18913801200896307
A,12803,1038941.08,13644295.02,0.6529762751283906
A,12804,767410.37,13568843.38,0.8091448676749399
A,12805,772135.61,13566590.25,0.8451550797188568
A,12806,772929.99,13565281.58,0.009057538776663487
A,12807,772174.08,13569946.01,0.3779106830513035
A,12808,873706.72,13451695.93,0.6419353093529616
A,12809,893912.0,13461315.47,0.5430822822965685
A,12810,774056.95,13422428.56,0.576891667725374
A,12811,930438.68,13423717.18,0.21258218278398533
A,12812,900593.31,13420525.14,0.4501325010699505
A,12813,927770.86,13408624.62,0.29870597889098194
A,12814,897758.06,13404378.97,0.8975565137054355
A,12815,892173.72,13374398.79,0.14727119237928374
A,12816,766002.55,13408643.56,0.2846850787332974
A,12817,535980.49,13286014.18,0.3466172000402996
A,12818,537154.79,13283206.39,0.17447967749416635
A,12819,539185.83,13275453.51,0.5347062108722714
A,12820,538894.49,13275680.72,0.8526426401581791
A,12821,538782.02,13278597.65,0.035023568308230835
A,12822,528019.23,13305291.13,0.4314687061884496
A,12823,532729.86,13334381.41,0.05410708786195595
A,12824,534131.88,13309432.09,0.4537619036712494
A,12825,529016.71,13300817.16,0.5235503884917704
A,12826,537654.03,13305833.53,0.1225064594968075
A,12827,538990.89,13277006.09,0.7799594653516634
A,12828,771880.85,13569591.83,0.8171119077101683
A,12829,913716.78,13616524.54,0.5831058703504151
A,12830,960299.51,13560373.24,0.3627999493796614
A,12831,883128.03,13806707.89,0.9729596884438024
A,12832,884606.77,13787046.7,0.0701104092149778
A,12833,891237.33,13803825.48,0.7892746987436388
A,12834,892929.72,13807220.22,0.3791296134290225
A,12835,890629.75,13805942.74,0.6789786311528688
A,12836,890371.53,13806594.29,0.3360988741358687
A,12837,932629.6,13782577.18,0.7289812143933002
A,12838,546305.26,13268577.16,0.967164841897188
A,12839,549752.36,13257566.53,0.14424467966994148
A,12840,545872.93,13276594.0,0.6536130460363545
A,12841,546656.25,13276751.04,0.9560655196466121
A,12842,546665.88,13276746.58,0.6050890376929495
A,12843,530226.39,13179641.23,0.9183317847437776
A,12844,532368.6,13190201.9,0.6791812005380896
A,12845,534214.41,13193996.48,0.11499251878451032
A,12846,535336.47,13203079.19,0.668159380148576
A,12847,534949.61,13201066.63,0.9348019220983028
A,12848,535840.12,13195390.91,0.5783238411887134
A,12849,532299.99,13201929.79,0.175628640432407
A,12850,532228.16,13211880.12,0.056969087205631326
A,12851,532280.69,13182412.27,0.7026325232263603
A,12852,546042.01,13211480.28,0.03626022950039776
A,12853,532853.14,13191324.57,0.9684724284207556
A,12854,533017.15,13191662.04,0.2721232200882554
A,12855,533037.51,13191638.65,0.503349376893394
A,12856,545090.61,13195060.12,0.04554741269401075
A,12857,552744.58,13149497.33,0.4439656349590657
A,12858,552798.04,13149570.84,0.8157216297775364
A,12859,538575.29,13259682.68,0.5910872151974371
A,12860,549776.96,13120360.27,0.8494246632148235
A,12861,549857.18,13120573.0,0.12488722672872588
A,12862,548485.82,13266178.12,0.8030332788518407
A,12863,548275.07,13266299.52,0.9010476539513688
A,12864,548943.68,13133464.76,0.1995149042591593
A,12865,554371.75,13099266.78,0.2523681797861057
A,12866,554009.35,13127487.22,0.4917670423119857
A,12867,515912.6,13199265.68,0.08586539354619482
A,12868,535245.38,13259488.88,0.9180405397158456
A,12869,542939.07,13219475.96,0.9633930620343879
A,12870,543225.98,13223221.53,0.9160875481649784
A,12871,543366.21,13223398.62,0.9962675425699408
A,12872,544126.24,13229440.76,0.05124670856272517
A,12873,543907.87,13221565.37,0.9440602366692412
A,12874,557474.39,13204869.0,0.3125327012952761
A,12875,551120.28,13202047.85,0.5908647775818093
A,12876,549277.43,13205798.99,0.6112693135654578
A,12877,549253.9,13210471.21,0.30324922529179466
A,12878,548481.54,13218348.83,0.733176133498655
A,12879,547361.38,13221068.63,0.2436800668769732
A,12880,546034.52,13225196.23,0.18164311565719807
A,12881,546694.77,13205457.07,0.369120020867135
A,12882,547071.42,13205959.37,0.9024813523320824
A,12883,547502.61,13203688.42,0.802720663953605
A,12884,546515.0,13210612.66,0.5485677590135164
A,12885,547129.2,13269481.53,0.7350734037091653
A,12886,544240.77,13273178.1,0.9552329988088178
A,12887,543778.35,13202838.62,0.0012724654304935301
A,12888,543554.62,13202067.9,0.06408336488951527
A,12889,543762.29,13201600.12,0.7051772735195762
A,12890,543730.18,13213108.59,0.4630461373424407
A,12891,543501.1,13207251.33,0.02672658541462647
A,12892,543402.61,13218650.66,0.8345193777190921
A,12893,539557.49,13226787.79,0.0046313367969302854
A,12894,539732.07,13225214.05,0.04432084951186367
A,12895,1066492.8,13570694.45,0.040167431725900204
A,12896,534807.08,13216717.17,0.3832452456064141
A,12897,894200.83,13678284.74,0.03847202037075725
A,12898,1126810.45,13029593.32,0.9718791511065898
A,12899,1104378.59,13089784.23,0.4724860683734836
A,12900,967230.35,13137699.28,0.20578006234743185
A,12901,1104870.82,13222130.05,0.4032414953635214
A,12902,1002826.35,13260065.81,0.3843682554354593
A,12903,1050063.55,13269976.04,0.20070337446041292
A,12904,814991.82,13227403.7,0.2841767412391345
A,12905,925723.52,13238761.82,0.6170783104505257
A,12906,804828.93,13278415.0,0.5283415566082578
A,12907,843299.42,13281018.97,0.7856265628975072
A,12908,804477.86,13289431.19,0.930565879810738
A,12909,708097.06,12916660.34,0.4853942833591745
A,12910,573997.01,13095926.61,0.4642513919736885
A,12911,491890.05,13186943.04,0.3921544762928806
A,12912,727740.33,13261647.35,0.6274588526466288
A,12913,764431.08,13275197.35,0.003254877238638709
A,12914,1057077.35,13321402.77,0.3047218251889229
A,12915,1006785.36,13325780.96,0.1804591010273008
A,12916,1004492.84,13327162.02,0.0606493105654331
A,12917,1002555.47,13328125.43,0.52267096072118
A,12918,964259.69,13365522.13,0.4259873685509357
A,12919,975540.68,13366463.26,0.6898195093075501
A,12920,1060011.91,13457002.99,0.3528015277769561
A,12921,1083140.08,13488076.89,0.8615124239257029
A,12922,974920.05,13480347.39,0.18368621804531016
A,12923,1005780.12,13505774.52,0.7662361679525638
A,12924,1006006.44,13510874.43,0.5802286476669392
A,12925,1009789.23,13522175.75,0.4760398495037157
A,12926,1008684.37,13527911.61,0.03554722111852249
A,12927,1008508.63,13527757.91,0.8944661176410383
A,12928,987377.37,13528021.87,0.7101926763307284
A,12929,1009778.12,13531740.71,0.02693474729431133
A,12930,985610.19,13536064.33,0.7377298672730902
A,12931,877979.01,13309556.83,0.281502078542633
A,12932,920008.22,13403849.94,0.3988619879149221
A,12933,890676.88,13379427.42,0.21963843066842886
A,12934,891689.15,13385430.58,0.979466514092257
A,12935,897176.56,13392057.45,0.3550918216891293
A,12936,899746.94,13392688.95,0.7176690291890505
A,12937,899247.46,13394579.0,0.2909982399370257
A,12938,889672.68,13394703.74,0.15947778748777086
A,12939,899895.34,13397092.76,0.3360122304753437
A,12940,887091.94,13375093.78,0.6970450493583924
A,12941,897566.62,13398036.11,0.10746489713239392
A,12942,906342.67,13399397.12,0.6558537172201175
A,12943,897773.42,13400540.96,0.9320246512477042
A,12944,897897.29,13402478.9,0.10529460762225697
A,12945,898393.78,13404523.76,0.24156105912399795
A,12946,900734.54,13405934.89,0.2579884739557237
A,12947,886950.48,13427527.35,0.07858501454740385
A,12948,838479.76,13360825.4,0.4545568957808934
A,12949,798018.19,13361407.9,0.2862294025766331
A,12950,802161.89,13368086.0,0.7839717627354211
A,12951,813127.86,13368831.11,0.5839484338278634
A,12952,846333.04,13369197.54,0.3407811427652797
A,12953,791392.53,13379919.7,0.6505901018861441
A,12954,781931.88,13414019.67,0.5196977749398507
A,12955,921159.77,13445001.12,0.07602015570788356
A,12956,907958.31,13446876.69,0.29469672779185263
A,12957,912092.06,13475875.65,0.5233195978568254
A,12958,870803.53,13478741.35,0.6732402726669526
A,12959,886320.02,13487072.27,0.4075018328017914
A,12960,884913.36,13490538.29,0.516858066238728
A,12961,950635.32,13531305.23,0.5263382221487362
A,12962,946357.16,13532976.99,0.10650037509192034
A,12963,909127.91,13534878.17,0.2753924950885505
A,12964,919278.22,13537785.09,0.4262612796876349
A,12965,917549.42,13538786.36,0.7794689462708062
A,12966,856656.74,13449962.92,0.5974232955676267
A,12967,854697.41,13451518.84,0.6907964761891962
A,12968,834055.51,13475990.37,0.5951409828171608
A,12969,847396.18,13482344.37,0.9334825809426948
A,12970,850784.54,13487197.02,0.3710375737627122
A,12971,778333.58,13449496.26,0.5778851053988713
A,12972,790336.48,13449525.21,0.27030716804494925
A,12973,819903.07,13456422.73,0.5416373994809771
A,12974,791858.27,13487309.51,0.9631037156412632
A,12975,841305.92,13524779.72,0.6587445241341752
A,12976,856597.06,13544086.74,0.9332816004143679
A,12977,823243.07,13555321.23,0.8072379070519707
A,12978,787501.68,13542621.03,0.8092612918374621
A,12979,1069832.13,13576107.32,0.22352917386898294
A,12980,1068839.5,13595922.22,0.2476339528066089
A,12981,1068958.82,13642426.13,0.3893044502323248
A,12982,999086.88,13566249.44,0.20220470148697034
A,12983,1006793.44,13572823.96,0.0211948405346285
A,12984,1002482.7,13573874.24,0.5316287636378657
A,12985,999638.96,13573984.5,0.9654269447201046
A,12986,1010069.97,13583520.51,0.7564843364144822
A,12987,1010289.09,13595148.16,0.35779470997040985
A,12988,1008435.91,13598365.81,0.4391691193964488
A,12989,1010015.43,13601117.91,0.6476139803703974
A,12990,997431.44,13587802.91,0.8276062758334454
A,12991,1002592.87,13591017.22,0.6477374969736608
A,12992,1007015.69,13598116.33,0.25750725447526723
A,12993,1003143.7,13599119.82,0.7573872365874281
A,12994,1006267.1,13599881.63,0.3088859597714003
A,12995,1006621.7,13601847.42,0.7048627560292631
A,12996,1010243.65,13610487.97,0.9274987299737874
A,12997,1003915.82,13604670.8,0.9115623362225492
A,12998,997143.19,13607393.94,0.9403850170907676
A,12999,1003396.37,13613385.97,0.09896274218021583
A,13000,982259.1,13571680.13,0.0946700471214552
A,13001,982156.77,13571730.25,0.9912054865994524
A,13002,995882.89,13573941.06,0.7301380185568743
A,13003,996824.59,13586019.78,0.8277923094161459
A,13004,958783.59,13567835.43,0.5300312457172847
A,13005,961921.8,13568931.37,0.10052598334590124
A,13006,990708.15,13602095.79,0.7967498291250609
A,13007,989560.25,13602768.5,0.09775711975439227
A,13008,993607.58,13602845.35,0.2491724785261705
A,13009,985988.97,13595819.75,0.6233579668847972
A,13010,992985.27,13604211.93,0.2746187621124569
A,13011,988118.56,13604377.88,0.983143489096756
A,13012,995752.39,13610665.05,0.6582888843965128
A,13013,996973.27,13615670.29,0.091474912139627
A,13014,995767.57,13616416.51,0.6001822708763717
A,13015,983207.43,13609614.78,0.17675226296842195
A,13016,962117.83,13596463.51,0.5519123919422889
A,13017,999326.53,13621372.74,0.029989562749391907
A,13018,998089.81,13626893.64,0.5461622874854346
A,13019,991836.67,13623036.7,0.17882529076734566
A,13020,996200.51,13623863.1,0.9331757409897186
A,13021,987940.35,13658068.89,0.08351970152282151
A,13022,989217.06,13673428.74,0.7317637506565271
A,13023,1034050.94,13713991.87,0.726773855256405
A,13024,1023190.34,13739768.72,0.54304725054144
A,13025,938429.8,13559674.92,0.04358306038414517
A,13026,935996.91,13562061.7,0.023354871178048568
A,13027,832538.6,13651701.52,0.4249061666275328
A,13028,944589.29,13744723.83,0.12842711366563486
A,13029,885471.13,13757713.61,0.2704184086909591
A,13030,902774.86,13805774.56,0.7820902324845534
A,13031,890369.48,13807514.25,0.8306786473808431
A,13032,742980.26,13304857.88,0.07187833280502154
A,13033,769279.79,13315459.75,0.014740671582203047
A,13034,766231.48,13419244.32,0.15359434352761647
A,13035,662694.5,13439336.54,0.6885824383446572
A,13036,763895.04,13443654.59,0.5567075461163583
A,13037,747745.03,13497605.1,0.5450199674120833
A,13038,770471.75,13577912.73,0.4333397621191252
A,13039,1135899.41,13050108.77,0.4569102108250637
A,13040,1133434.06,13061199.59,0.7240761696100146
A,13041,970670.75,13061715.26,0.7246074985363185
A,13042,962701.85,13065294.88,0.8820639483955609
A,13043,974027.57,13066013.26,0.8948949302831469
A,13044,974648.26,13075504.72,0.4376222207382443
A,13045,538219.66,13084385.84,0.02401084621750437
A,13046,973199.9,13088040.08,0.3847954358906521
A,13047,532222.8,13087829.58,0.240870843136872
A,13048,983459.69,13091400.29,0.1445025977788319
A,13049,540834.06,13094565.6,0.32466058721112223
A,13050,559460.59,13099178.79,0.7471937931490313
A,13051,1068685.08,13109447.65,0.8754628699213115
A,13052,566706.58,13112315.58,0.07659849479108337
A,13053,726918.43,13116071.18,0.4322643517107442
A,13054,1115944.99,13119052.72,0.6793086234928218
A,13055,549172.6,13122019.77,0.9224498976599972
A,13056,543262.37,13124362.01,0.9862681438259696
A,13057,549328.77,13133289.9,0.650955343046259
A,13058,553225.71,13137195.86,0.9204459304271234
A,13059,550129.92,13138354.17,0.08754624052759097
A,13060,551542.7,13145902.12,0.1627163228977362
A,13061,1049329.88,13146905.61,0.7419847830816069
A,13062,1113801.94,13148111.82,0.3688911381919315
A,13063,1103461.93,13148852.47,0.9712187158556618
A,13064,1112807.51,13151656.91,0.8476050193163691
A,13065,1113821.89,13154617.28,0.5820668983993624
A,13066,1111969.59,13154940.27,0.9458466729725012
A,13067,1109114.03,13156201.05,0.9214619688937709
A,13068,1110434.17,13159279.48,0.16762179228758234
A,13069,907700.65,13160614.88,0.8004866419785256
A,13070,1043160.52,13163531.82,0.6904959985990701
A,13071,1038706.6,13163724.5,0.9942805939300432
A,13072,1077618.71,13169630.76,0.9473275077276784
A,13073,538818.44,13170820.26,0.8947766218842649
A,13074,987592.03,13176046.02,0.1041312925271235
A,13075,820210.05,13177939.41,0.7108281936917347
A,13076,988506.34,13179414.03,0.8210807031671675
A,13077,814389.85,13188550.2,0.07053664261444048
A,13078,984843.45,13191793.46,0.03223833319335345
A,13079,532908.88,13193547.63,0.35131731306573466
A,13080,1103283.18,13194249.3,0.6704134873451411
A,13081,539794.18,13198274.43,0.006264723053491239
A,13082,815786.09,13198712.14,0.12849453092519658
A,13083,817535.7,13200540.93,0.94015780668952
A,13084,989940.87,13208004.23,0.7045074898579549
A,13085,543068.61,13210453.39,0.28067248541339296
A,13086,1096840.69,13215000.87,0.6376163240073129
A,13087,1101902.99,13216106.83,0.9580736022129096
A,13088,498932.63,13216139.13,0.2656940307960959
A,13089,1000127.31,13216493.31,0.06282361252380597
A,13090,677057.3,13220960.6,0.3677011646404218
A,13091,1104597.25,13221692.34,0.214617236302725
A,13092,1111988.54,13223758.36,0.989214450923182
A,13093,1096585.85,13226400.2,0.3189368000167985
A,13094,1010380.99,13227247.77,0.15516335406512816
A,13095,1030782.87,13228073.07,0.9109485436731072
A,13096,1093292.16,13228927.32,0.6740876114954272
A,13097,1009973.02,13230903.13,0.14019555430821484
A,13098,944715.51,13231257.3,0.8488884464162657
A,13099,919594.73,13233285.46,0.9653514037156364
A,13100,816904.98,13235112.03,0.4760182242203592
A,13101,1089303.02,13235417.2,0.7954518403049919
A,13102,934973.82,13235946.23,0.3259131111007253
A,13103,989731.33,13236222.44,0.6828755735420957
A,13104,925686.79,13238797.46,0.6575215872945613
A,13105,976297.13,13239130.47,0.8786144703841733
A,13106,674647.07,13240413.52,0.7478283899608794
A,13107,942142.95,13240644.07,0.6664259807788955
A,13108,1079504.64,13240748.76,0.4965321414339982
A,13109,938257.65,13242624.33,0.6984499557423078
A,13110,1068991.91,13243182.33,0.3869739254088875
A,13111,990445.99,13243265.86,0.2605798026457412
A,13112,1056925.72,13243674.61,0.7738306833080442
A,13113,986207.73,13244710.41,0.9847820010219872
A,13114,991576.57,13245120.27,0.6338932032518034
A,13115,897872.72,13246070.31,0.6260714976272773
A,13116,990079.56,13250479.68,0.8600656910296076
A,13117,640737.33,13252030.03,0.19791452069628607
A,13118,816114.95,13252490.02,0.6217522313073917
A,13119,997766.19,13253343.16,0.13632300073916548
A,13120,1001371.81,13254306.56,0.06907035261313678
A,13121,1083552.49,13254626.21,0.019362704109277984
A,13122,986661.42,13254747.61,0.9586561429250358
A,13123,1053613.38,13255714.35,0.7852694613497894
A,13124,950640.4,13255973.86,0.8905608363761125
A,13125,819801.77,13256948.4,0.7279477763750264
A,13126,732537.24,13256998.51,0.7281349141226842
A,13127,998615.67,13257829.38,0.3884065235814157
A,13128,539702.08,13258002.01,0.4763166553522674
A,13129,972309.26,13258116.73,0.37419444307854055
A,13130,997739.9,13258928.66,0.5318072966476308
A,13131,988375.73,13260613.78,0.7397289336586962
A,13132,819729.41,13261454.67,0.4858128749816661
A,13133,657123.92,13261847.82,0.9527291227220148
A,13134,535947.27,13262413.61,0.2783613335186713
A,13135,1001718.53,13264345.99,0.3069309480954616
A,13136,998660.16,13265054.34,0.6960814382972685
A,13137,830699.34,13265897.45,0.6630403433089918
A,13138,875175.9,13266326.25,0.3312418781250425
A,13139,826546.58,13266326.25,0.7621542180131992
A,13140,512915.76,13266890.93,0.1975435377162289
A,13141,537731.16,13268919.08,0.4867408879822468
A,13142,1050019.33,13270060.69,0.9294668713403804
A,13143,1080846.46,13273337.37,0.4460963395098821
A,13144,803782.94,13273799.58,0.8709219779101403
A,13145,789657.96,13274864.33,0.5472768696024525
A,13146,807046.82,13274967.91,0.545739121374029
A,13147,862219.3,13275005.78,0.13501197253372374
A,13148,764884.86,13275187.32,0.2839500821567493
